application_id,Interview Taken on,Status,event_name,Department,Post Name,Offered Salary
516459,2014-06-02 17:47:00,Hired,Female,Operations Department,i7,33427
62030,2014-06-06 09:11:00,Rejected,Female,Operations Department,i7,84631
249926,2014-07-07 17:11:00,Hired,Male,Operations Department,i7,37537
986569,2014-08-19 17:36:00,Rejected,Male,Operations Department,i7,39045
693142,2014-08-06 09:32:00,Hired,Male,Marketing Department,c9,61237
332698,2014-05-20 17:49:00,Hired,Male,Marketing Department,c-10,42994
302555,2014-05-30 08:46:00,Hired,Male,Marketing Department,c-10,35068
464696,2014-05-30 08:47:00,Hired,Male,Marketing Department,c-10,67245
588414,2014-05-30 08:46:00,Rejected,Female,Marketing Department,c-10,64563
878903,2014-05-30 12:30:00,Hired,Female,Marketing Department,c5,42010
756902,2014-06-05 09:29:00,Hired,Male,Marketing Department,c-10,88348
646707,2014-05-02 14:13:00,Rejected,Female,Operations Department,i1,82194
105447,2014-05-23 09:33:00,Rejected,Don? want to say,Operations Department,i1,97440
393895,2014-05-12 20:45:00,Hired,Male,Operations Department,c5,81819
690879,2014-05-20 15:57:00,Hired,Female,Operations Department,c5,69812
555034,2014-06-09 09:32:00,Hired,Male,Marketing Department,b9,28605
693918,2014-06-24 17:22:00,Hired,Male,Marketing Department,c9,50039
278721,2014-07-24 18:29:00,Rejected,Male,Operations Department,i7,43723
783969,2014-07-31 09:33:00,Hired,Female,Service Department,i5,79144
357078,2014-07-31 09:34:00,Hired,Male,Service Department,i5,73185
509371,2014-08-08 14:50:00,Hired,Male,Service Department,i5,50696
929396,2014-08-12 17:12:00,Hired,Male,Service Department,i5,28657
259976,2014-07-25 09:33:00,Rejected,Male,Service Department,c9,63933
293891,2014-07-25 09:34:00,Rejected,Male,Service Department,c9,29616
125014,2014-06-03 09:34:00,Rejected,Male,Marketing Department,c-10,69290
441259,2014-06-03 09:36:00,Rejected,Female,Marketing Department,c-10,70351
403549,2014-05-15 09:34:00,Rejected,Male,Service Department,c9,68331
768225,2014-08-07 09:32:00,Hired,Male,Service Department,c9,99880
608893,2014-05-02 09:31:00,Rejected,Don? want to say,Operations Department,c8,29960
202756,2014-07-02 14:26:00,Hired,Female,Service Department,b9,28447
476942,2014-07-02 14:27:00,Hired,Female,Service Department,b9,20426
707682,2014-07-02 14:29:00,Hired,Female,Service Department,b9,96456
813196,2014-07-21 09:32:00,Hired,Male,Service Department,c9,41636
154930,2014-07-21 09:32:00,Hired,Female,Service Department,c9,76762
282815,2014-08-17 10:33:00,Rejected,Male,Service Department,c9,28137
42714,2014-07-22 09:31:00,Hired,Male,Operations Department,c9,23116
679141,2014-06-17 09:32:00,Hired,Male,Marketing Department,c9,85620
369430,2014-05-20 09:34:00,Rejected,Male,Production Department,c5,85925
93480,2014-05-20 09:35:00,Hired,Male,Production Department,c5,72487
355251,2014-08-13 15:58:00,Hired,Male,Production Department,c5,80111
132989,2014-08-21 18:23:00,Hired,Male,Production Department,c5,39402
426916,2014-08-27 07:09:00,Rejected,Male,Production Department,c5,41022
703448,2014-07-04 09:37:00,Hired,Male,Service Department,c5,78621
764104,2014-07-04 09:33:00,Rejected,Female,Service Department,c5,76123
962962,2014-07-29 13:59:00,Hired,Female,Operations Department,i5,31944
774510,2014-07-30 09:06:00,Hired,Male,Operations Department,i5,22954
209299,2014-06-07 09:09:00,Hired,Male,Operations Department,c5,52606
563468,2014-07-08 09:33:00,Hired,Female,Sales Department,b9,78138
381579,2014-05-27 07:07:00,Hired,Male,Operations Department,c9,78669
460688,2014-05-27 07:11:00,Hired,Male,Operations Department,c9,69997
496261,2014-05-27 07:09:00,Rejected,Don? want to say,Operations Department,c9,86557
177858,2014-06-12 17:52:00,Hired,Male,Operations Department,c9,43402
978040,2014-07-04 11:12:00,Hired,Male,Operations Department,c9,51268
300059,2014-05-05 09:31:00,Hired,Female,Finance Department,c-10,79999
967868,2014-07-18 12:29:00,Hired,Female,General Management,i6,36260
771358,2014-07-25 09:31:00,Hired,Female,General Management,i6,68162
667908,2014-07-25 09:35:00,Hired,Female,General Management,i6,65417
507999,2014-07-08 09:32:00,Rejected,Male,Operations Department,i6,60443
625524,2014-05-02 13:25:00,Hired,Female,Service Department,c-10,93932
120857,2014-05-02 13:27:00,Hired,Male,Service Department,c-10,61906
452817,2014-05-02 13:28:00,Hired,Male,Service Department,c-10,73086
829076,2014-05-04 10:19:00,Hired,Male,Service Department,c-10,62573
841263,2014-05-04 10:20:00,Hired,Male,Service Department,c-10,91836
857543,2014-07-05 16:16:00,Hired,Male,Service Department,c-10,81718
175109,2014-07-07 17:12:00,Rejected,Male,Service Department,c-10,47547
819572,2014-07-07 17:13:00,Rejected,Male,Service Department,c-10,21734
389782,2014-05-09 18:15:00,Rejected,Male,Sales Department,i7,80709
825870,2014-05-21 09:33:00,Rejected,Female,Service Department,i7,38032
820667,2014-05-21 09:34:00,Rejected,Male,Service Department,i7,71960
284733,2014-05-21 09:36:00,Rejected,Female,Service Department,i7,81819
182357,2014-05-21 09:37:00,Hired,Male,Service Department,i7,24025
733985,2014-06-05 09:31:00,Hired,Male,Sales Department,c5,25618
728573,2014-06-05 09:32:00,Rejected,Male,Sales Department,c5,64279
929826,2014-07-07 09:32:00,Rejected,Male,Operations Department,c9,91722
245099,2014-07-21 13:06:00,Hired,Male,Operations Department,c9,43679
991656,2014-08-25 09:31:00,Hired,Male,Sales Department,c9,54635
230796,2014-08-25 09:32:00,Hired,Female,Sales Department,c9,85569
92424,2014-08-04 09:32:00,Hired,Male,Service Department,c5,35888
94618,2014-08-04 09:31:00,Hired,Don? want to say,Service Department,c5,72364
898336,2014-08-19 17:42:00,Rejected,Male,Operations Department,c9,30993
738670,2014-08-19 17:44:00,Hired,Female,Operations Department,c9,41594
753532,2014-07-17 09:32:00,Hired,Female,Service Department,c-10,38192
705257,2014-07-19 17:20:00,Hired,Female,Marketing Department,c5,59775
921683,2014-08-02 07:13:00,Rejected,Female,Marketing Department,c5,44859
487732,2014-06-25 16:26:00,Hired,Male,Operations Department,c5,80542
425497,2014-06-25 16:30:00,Rejected,Male,Operations Department,c5,47941
205968,2014-06-25 16:32:00,Hired,Female,Operations Department,c5,23288
325052,2014-06-26 09:54:00,Rejected,Female,Operations Department,c5,75759
942214,2014-05-26 09:31:00,Rejected,Male,Operations Department,c5,62166
809363,2014-06-16 14:42:00,Rejected,Female,Operations Department,c5,80934
430846,2014-05-01 10:27:00,Hired,Male,Operations Department,c9,89058
844797,2014-05-08 15:51:00,Hired,Don? want to say,Operations Department,c9,30393
321233,2014-06-24 14:29:00,Hired,Female,Operations Department,c9,71556
430158,2014-07-01 19:31:00,Hired,Male,Operations Department,c9,72712
496821,2014-07-01 19:32:00,Rejected,Male,Operations Department,c9,54760
366071,2014-08-01 14:33:00,Hired,Female,Operations Department,c9,41743
149727,2014-08-14 16:47:00,Hired,Female,Operations Department,c9,88216
506401,2014-08-14 16:51:00,Hired,Female,Operations Department,c9,85114
254752,2014-08-21 09:25:00,Hired,Male,Operations Department,c9,75415
893073,2014-05-14 09:59:00,Hired,Male,Operations Department,b9,69124
950351,2014-05-23 09:35:00,Rejected,Female,General Management,c8,41518
659767,2014-05-01 11:36:00,Hired,Male,Operations Department,i7,61362
666314,2014-05-01 11:40:00,Hired,Female,Operations Department,i7,92994
695736,2014-05-01 11:35:00,Hired,Female,Operations Department,i7,32616
737852,2014-05-05 09:31:00,Hired,Female,Operations Department,c9,69025
52077,2014-05-05 09:35:00,Rejected,Female,Operations Department,c9,66442
189422,2014-05-06 19:25:00,Hired,Male,Operations Department,c9,56039
934049,2014-05-08 15:44:00,Hired,Male,Operations Department,i7,30651
137317,2014-05-09 19:54:00,Hired,Male,Operations Department,c9,75648
702214,2014-07-18 17:06:00,Rejected,Male,Operations Department,i7,62412
436353,2014-07-18 17:07:00,Hired,Female,Operations Department,i7,98319
624625,2014-07-18 17:10:00,Hired,Female,Operations Department,i7,71254
36504,2014-07-25 10:08:00,Rejected,Male,Operations Department,i7,21554
357802,2014-07-25 10:08:00,Rejected,Female,Operations Department,i7,69341
639861,2014-07-29 15:18:00,Hired,Male,Operations Department,c9,25030
582417,2014-07-29 15:20:00,Rejected,Male,Operations Department,c9,92791
383656,2014-07-29 15:21:00,Rejected,Male,Operations Department,c9,37147
536123,2014-07-29 15:25:00,Hired,Female,Operations Department,c9,64271
583369,2014-08-08 09:35:00,Hired,Male,Operations Department,c9,97329
669078,2014-08-08 09:36:00,Rejected,Female,Operations Department,c9,70887
123118,2014-08-08 09:37:00,Hired,Female,Operations Department,c9,68526
195389,2014-08-08 09:36:00,Rejected,Don? want to say,Operations Department,c9,53014
665487,2014-08-11 10:43:00,Hired,Male,Operations Department,c9,66678
586559,2014-07-25 23:34:00,Hired,Female,Operations Department,c9,40269
331430,2014-07-30 09:23:00,Rejected,Female,Operations Department,c9,64410
135854,2014-07-30 09:24:00,Hired,Male,Operations Department,c9,28038
802663,2014-07-23 15:28:00,Hired,Female,Operations Department,i7,51388
597869,2014-07-23 15:33:00,Hired,Female,Operations Department,i7,78358
80619,2014-07-31 14:05:00,Hired,Don? want to say,Operations Department,i7,80438
245650,2014-07-31 14:05:00,Hired,Don? want to say,Operations Department,i7,37930
661954,2014-05-13 09:34:00,Hired,Female,Service Department,c-10,26666
327352,2014-05-13 09:34:00,Rejected,Male,Service Department,c-10,50349
936527,2014-05-13 09:32:00,Rejected,Don? want to say,Service Department,c-10,76326
709650,2014-05-17 14:45:00,Rejected,Female,Service Department,c-10,48861
368942,2014-05-17 14:46:00,Hired,Male,Service Department,c-10,73960
940275,2014-07-29 17:36:00,Hired,Don? want to say,Operations Department,i5,53484
138733,2014-08-08 12:42:00,Hired,Male,Operations Department,i5,73873
518587,2014-08-08 12:43:00,Hired,Male,Operations Department,i5,81742
974429,2014-08-08 12:47:00,Hired,Male,Operations Department,i5,88589
994181,2014-08-20 09:33:00,Hired,Female,Purchase Department,c5,49869
545839,2014-08-20 09:34:00,Rejected,Male,Purchase Department,c5,22624
395075,2014-08-08 09:32:00,Rejected,Male,Service Department,i5,48454
368517,2014-08-08 09:33:00,Hired,Female,Service Department,i5,83286
211885,2014-05-15 15:49:00,Rejected,Male,Purchase Department,c9,99347
357876,2014-07-14 09:31:00,Hired,Male,Purchase Department,c9,47302
950041,2014-08-23 19:50:00,Hired,Male,Purchase Department,c9,27830
188110,2014-08-23 19:52:00,Hired,Male,Purchase Department,c9,51603
802295,2014-06-13 16:40:00,Hired,Male,Service Department,c9,87431
751647,2014-06-13 16:41:00,Hired,Male,Service Department,c9,39881
519305,2014-06-13 16:43:00,Rejected,Female,Service Department,c9,96593
615653,2014-06-18 03:32:00,Hired,Female,Service Department,c9,66262
734342,2014-07-09 12:16:00,Rejected,Male,Operations Department,c9,31838
903767,2014-07-28 12:40:00,Hired,Male,Operations Department,c9,53338
193661,2014-08-16 01:10:00,Hired,Female,Operations Department,c9,72200
919960,2014-08-12 09:36:00,Hired,Female,Operations Department,c9,87445
376034,2014-08-12 09:32:00,Hired,Female,Operations Department,c9,31041
834576,2014-08-12 09:33:00,Hired,Female,Operations Department,c9,41123
110322,2014-08-12 09:34:00,Hired,Female,Operations Department,c9,85673
656692,2014-07-14 17:18:00,Hired,Female,Human Resource Department,c8,33714
650516,2014-07-16 09:32:00,Hired,Male,Human Resource Department,c8,51638
138930,2014-07-25 14:07:00,Hired,Male,Human Resource Department,i5,57586
135446,2014-06-05 09:32:00,Hired,Female,Operations Department,b9,91138
308325,2014-05-29 09:33:00,Hired,Male,Operations Department,c9,82763
190290,2014-06-01 09:56:00,Hired,Male,Operations Department,c9,51741
596691,2014-07-10 09:33:00,Rejected,Female,Operations Department,c5,33398
478882,2014-07-10 20:01:00,Hired,Male,Operations Department,c5,96127
742130,2014-07-17 09:32:00,Hired,Male,Operations Department,c5,89516
559622,2014-07-17 09:32:00,Hired,Female,Operations Department,c5,46100
364553,2014-05-08 16:53:00,Rejected,Male,Operations Department,i6,93400
53774,2014-05-08 16:55:00,Rejected,Male,Operations Department,i6,31788
461699,2014-05-08 16:56:00,Hired,Male,Operations Department,i6,77446
269624,2014-07-10 09:32:00,Hired,Male,Operations Department,i6,54321
246343,2014-08-13 11:04:00,Hired,Male,Operations Department,i6,87688
210917,2014-08-13 11:06:00,Hired,Male,Operations Department,i6,44157
765693,2014-08-13 11:08:00,Rejected,Female,Operations Department,i6,55382
814691,2014-05-15 09:34:00,Hired,Female,Service Department,c9,29460
103368,2014-05-21 07:59:00,Hired,Female,Service Department,c9,56073
481635,2014-06-17 11:22:00,Hired,Don? want to say,Service Department,c9,23082
742146,2014-06-18 07:35:00,Hired,Female,Service Department,c9,65747
795283,2014-06-19 15:26:00,Hired,Don? want to say,Service Department,c9,87332
44114,2014-06-03 15:12:00,Hired,Female,Operations Department,c9,23746
570607,2014-07-24 16:53:00,Hired,Male,Purchase Department,i7,47389
384336,2014-08-12 12:03:00,Hired,Male,Purchase Department,i7,60096
791624,2014-05-27 16:56:00,Hired,Female,Production Department,i7,43830
401119,2014-05-21 02:45:00,Hired,Male,Service Department,i5,38315
153994,2014-06-23 09:35:00,Hired,Female,Operations Department,c8,39097
751324,2014-06-23 17:54:00,Hired,Male,Operations Department,i5,47884
287111,2014-06-25 17:41:00,Rejected,Female,Service Department,c9,50460
505647,2014-06-04 09:32:00,Hired,Male,Human Resource Department,i7,95088
220398,2014-08-29 06:39:00,Rejected,Male,Marketing Department,c9,54885
111894,2014-08-20 09:34:00,Rejected,Male,Operations Department,i6,55566
713696,2014-08-26 06:18:00,Rejected,Male,Operations Department,i6,99178
916272,2014-08-27 10:32:00,Rejected,Male,Operations Department,i6,39210
386218,2014-08-27 10:36:00,Rejected,Male,Operations Department,i6,30342
501640,2014-06-19 09:31:00,Rejected,Male,Service Department,c-10,31680
529887,2014-07-10 11:18:00,Hired,Female,Service Department,c9,39772
626291,2014-07-10 11:19:00,Hired,Male,Service Department,c9,60274
63334,2014-07-17 09:32:00,Rejected,Don? want to say,Service Department,c-10,33242
829033,2014-08-27 18:08:00,Rejected,Male,Operations Department,b9,25351
813452,2014-08-27 18:09:00,Rejected,Female,Operations Department,b9,70265
861698,2014-05-20 13:32:00,Rejected,Female,Finance Department,i7,71666
101549,2014-05-20 13:33:00,Hired,Female,Finance Department,i7,82771
55706,2014-05-20 13:35:00,Hired,Female,Finance Department,i7,86937
868847,2014-06-21 13:34:00,Hired,Female,Finance Department,i7,93219
947270,2014-06-21 13:36:00,Hired,Female,Finance Department,i7,32160
899762,2014-06-23 11:42:00,Hired,Female,Finance Department,i7,39146
635482,2014-07-14 09:31:00,Hired,Female,Operations Department,c-10,67051
603992,2014-07-09 17:31:00,Hired,Male,Service Department,i5,71166
247772,2014-07-09 17:31:00,Rejected,Don? want to say,Service Department,i5,41676
939347,2014-08-27 16:32:00,Rejected,Female,Human Resource Department,c8,25293
454543,2014-08-27 16:33:00,Hired,Male,Human Resource Department,c8,33908
521484,2014-08-04 16:45:00,Hired,Female,Service Department,c9,77487
258366,2014-08-11 09:32:00,Hired,Male,Service Department,c9,44494
99043,2014-06-13 03:33:00,Hired,Male,Operations Department,c9,75040
423920,2014-06-21 09:41:00,Hired,Male,Operations Department,c9,76305
309858,2014-05-06 09:32:00,Hired,Don? want to say,Service Department,c5,93522
615118,2014-08-19 09:33:00,Rejected,Female,Production Department,c9,62718
803039,2014-08-25 10:16:00,Rejected,Female,Production Department,c9,79470
58219,2014-08-25 10:18:00,Hired,Male,Production Department,c9,81522
638672,2014-08-27 08:22:00,Hired,Male,Production Department,c9,59695
925194,2014-05-03 16:03:00,Hired,Male,Sales Department,c8,27426
539039,2014-05-03 16:03:00,Hired,Don? want to say,Sales Department,c8,80117
273549,2014-07-09 09:31:00,Hired,Male,Sales Department,c8,67605
396461,2014-07-09 09:32:00,Hired,Male,Sales Department,c8,33043
457760,2014-08-21 09:32:00,Hired,Male,Service Department,i7,67411
941474,2014-08-21 09:34:00,Hired,Female,Service Department,i7,44038
298130,2014-08-21 09:32:00,Hired,Female,Service Department,i7,50457
736044,2014-08-25 09:33:00,Rejected,Female,Finance Department,i5,78172
222478,2014-05-27 19:45:00,Hired,Female,Service Department,c-10,61681
472420,2014-07-02 18:10:00,Rejected,Don? want to say,Service Department,c-10,33623
561457,2014-07-10 08:45:00,Hired,Male,Service Department,c-10,80432
801801,2014-07-10 08:46:00,Rejected,Male,Service Department,c-10,77932
52782,2014-05-26 09:32:00,Hired,Male,Service Department,i5,27101
474350,2014-05-28 19:32:00,Rejected,Male,Service Department,i5,98474
489065,2014-05-28 19:33:00,Hired,Female,Service Department,i5,30200
338318,2014-05-29 09:59:00,Rejected,Male,Service Department,i5,64771
245113,2014-06-05 08:11:00,Rejected,Female,Service Department,i5,45078
415979,2014-06-05 08:08:00,Rejected,Don? want to say,Service Department,i5,97179
210790,2014-06-18 09:43:00,Rejected,Female,Service Department,i5,74880
